,app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
7513,9326910,950,2024-03-08,Self-Employed,199208,841.0,No,No,Approved,3972.48,4138,4,
7514,9326921,470,2020-04-21,Retired,206291,659.0,No,No,Approved,5976.96,6226,4,.
7515,9328279,1058,,Full-Time,144071,819.0,No,Yes,Approved,735.84,876,1,Renewal case.
7516,9329119,356,2022-03-03,Contract,19290,789.0,No,Yes,Denied,4721.64,7154,2,Flagged for manual review.
7517,9329687,1297,2021-12-26,Part-Time,82348,637.0,Yes,No,Denied,1092.0,1300,3,Applicant provided pay stubs.
7518,9331777,1257,2023-01-12,Unemployed,53036,676.0,Yes,Yes,Denied,974.4,1015,5,.
7519,9332360,357,2021-05-11,Part-Time,51118,806.0,No,Yes,Approved,3654.0,6090,3,Applicant provided pay stubs.
7520,9333957,1380,2021-12-11,Full-Time,257510,827.0,No,Yes,Approved,5507.04,8344,1,
7521,9334263,858,2020-01-28,Student,29558,726.0,No,Yes,Under Review,4927.68,5133,2,
7522,9334980,1501,2020-11-03,Full-Time,116999,621.0,Yes,No,Approved,751.2,1252,3,Missing bank statements.
7523,9336111,1095,2024-07-30,Student,123583,751.0,No,No,Denied,1002.54,1519,2,.
7524,9336758,730,2022-09-08,Part-Time,89473,630.0,No,No,Approved,774.54,993,5,
7525,9336982,941,2021-08-09,Unemployed,103449,712.0,Yes,Yes,Pending,2401.56,2859,5,
7526,9339287,1306,2021-01-29,Self-Employed,219223,691.0,No,Yes,Withdrawn,1522.56,1952,4,
7527,9341300,537,2021-03-20,Student,220101,,No,Yes,Approved,2987.82,4527,3,
7528,9342836,307,2023-02-10,Self-Employed,192196,762.0,No,No,Approved,4652.4,7754,1,income verified via Plaid
7529,9342949,1299,2021-12-22,Unemployed,34787,,No,No,Denied,883.08,1338,4,Applicant provided pay stubs.
7530,9344471,148,2024-03-03,Part-Time,71759,760.0,No,No,Denied,819.0,975,3,Referred by agent.
7531,9344871,1037,2021-04-16,Student,168849,301.0,No,Yes,Denied,2631.72,3133,1,Co-signer pending review.
7532,9349097,831,2020-02-28,Unemployed,61282,716.0,No,No,Approved,1338.0,2230,5,
7533,9349719,568,2023-01-13,Full-Time,52887,775.0,No,Yes,Approved,1866.48,2828,1,Co-signer pending review.
7534,9351466,1414,2022-01-25,Part-Time,211857,,No,Yes,Withdrawn,766.2,1277,5,Applicant provided pay stubs.
7535,9352254,899,2021-09-23,Self-Employed,208263,719.0,No,No,Denied,1107.48,1678,5,Applicant follow-up needed
7536,9352475,205,2024-10-12,Retired,6105,417.0,No,No,Denied,748.44,1134,5,Applicant follow-up needed
7537,9354215,1555,2022-12-18,Self-Employed,120157,302.0,No,Yes,Denied,653.4,990,5,Applicant provided pay stubs.
7538,9354390,722,2024-10-17,Student,91563,655.0,No,No,Withdrawn,8048.64,8384,4,Co-signer pending review.
7539,9355066,1602,2021-09-29,Unemployed,199756,725.0,Yes,No,Approved,1659.0,1975,4,
7540,9357577,1492,2024-11-27,Self-Employed,90937,586.0,No,Yes,Approved,3573.24,5414,1,
7541,9358589,1330,2020-01-15,Unemployed,168098,601.0,No,No,Approved,986.7,1265,5,Missing bank statements.
7542,9360951,991,2022-09-10,Part-Time,283760,721.0,Yes,Yes,Denied,2044.56,0,3,.
7543,9363184,960,2024-12-29,Full-Time,44656,672.0,No,Yes,Pending,1281.06,1941,1,Applicant provided pay stubs.
7544,9363216,488,2020-12-05,Unemployed,42510,744.0,No,Yes,Approved,1913.34,2899,3,docs expired
7545,9363992,714,2021-11-01,Student,244424,696.0,No,No,Approved,3201.0,4850,1,
7546,9364896,1434,,Retired,247944,,Yes,No,Approved,4631.22,7017,3,
7547,9365141,841,2023-08-29,Contract,117557,604.0,No,Yes,Denied,2335.32,2994,2,Applicant follow-up needed
7548,9365596,1261,2022-07-24,Full-Time,12666,377.0,No,No,Approved,1038.18,1573,1,Flagged for manual review.
7549,9366458,802,2021-03-21,Unemployed,38114,784.0,No,Yes,Pending,1107.48,1678,4,Missing bank statements.
7550,9367421,448,2020-07-29,Full-Time,205958,454.0,Yes,Yes,Denied,1264.2,2107,2,
7551,9370882,347,2023-01-05,Contract,55655,592.0,Yes,Yes,Pending,2339.22,2999,2,Renewal case.
7552,9372476,858,,Retired,83433,429.0,No,Yes,Pending,3387.78,5133,2,
7553,9374644,1135,2023-04-28,Self-Employed,137405,808.0,No,No,Approved,2251.2,2680,2,docs expired
7554,9378745,1507,2020-07-08,Unemployed,85998,756.0,No,Yes,Denied,2319.72,2974,3,
7555,9382651,782,2021-06-20,Student,150222,598.0,No,No,Denied,2583.36,0,3,income verified via Plaid
7556,9382924,1781,2021-09-09,Retired,152684,677.0,Yes,Yes,Approved,1407.6,2346,5,income verified via Plaid
7557,9384653,629,2024-04-18,Part-Time,63629,844.0,No,No,Pending,852.6,1421,3,
7558,9387153,1701,2024-10-14,Unemployed,321794,,No,Yes,Pending,2507.34,3799,4,Missing bank statements.
7559,9388131,972,2022-12-21,Contract,41530,835.0,No,Yes,Pending,1786.62,2707,3,
7560,9388607,842,2020-06-13,Full-Time,51031,763.0,No,No,Approved,801.84,1028,3,
7561,9389400,733,2024-05-04,Unemployed,57676,653.0,No,Yes,Approved,1224.6,1570,5,
7562,9389751,1676,2023-05-30,Part-Time,125606,798.0,No,No,Approved,4937.28,5143,3,Applicant follow-up needed
7563,9393521,856,2022-02-23,Retired,219965,592.0,No,Yes,Approved,660.66,847,2,docs expired
7564,9394017,365,2021-01-07,Full-Time,160562,767.0,Yes,Yes,Approved,1989.96,2369,1,Applicant provided pay stubs.
7565,9395239,37,2021-03-02,Part-Time,180356,770.0,Yes,No,Under Review,948.36,1129,5,
7566,9395588,481,2022-08-23,Student,164234,709.0,Yes,No,Approved,1216.38,1843,3,Applicant follow-up needed
7567,9396965,1284,2021-10-28,Unemployed,54619,659.0,Yes,Yes,Approved,3352.8,5588,3,Co-signer pending review.
7568,9397079,1775,2022-04-24,Unemployed,153927,,No,Yes,Denied,1168.44,1391,5,
7569,9399087,663,2023-01-06,Self-Employed,28714,,No,Yes,Approved,1527.0,2545,3,Renewal case.
7570,9399323,220,2024-12-18,Student,85582,690.0,Yes,No,Denied,1652.04,2118,3,Renewal case.
7571,9402775,40,2021-11-03,Full-Time,314701,590.0,No,No,Under Review,10673.28,11118,3,Renewal case.
7572,9403656,886,2023-03-10,Unemployed,282828,712.0,Yes,Yes,Approved,2175.36,2266,2,docs expired
7573,9405406,132,2024-03-01,Part-Time,105042,728.0,Yes,No,Denied,1425.84,1828,1,
7574,9408012,665,2022-12-20,Self-Employed,179430,749.0,No,No,Under Review,3183.96,4082,5,Applicant provided pay stubs.
7575,9408392,1594,2021-05-26,Full-Time,263346,809.0,No,Yes,Approved,5092.92,6063,5,
7576,9408595,924,2020-01-18,Self-Employed,16228,630.0,No,No,Approved,919.8,1095,4,Applicant provided pay stubs.
7577,9408948,762,2021-05-31,Student,135878,793.0,No,Yes,Approved,1118.04,1331,2,
7578,9409361,386,2022-11-04,Unemployed,163850,742.0,Yes,Yes,Approved,1794.0,2300,1,income verified via Plaid
7579,9409399,1697,2022-06-24,Part-Time,157267,354.0,No,Yes,Denied,1125.3,1705,1,
7580,9410855,1598,2021-07-18,Contract,100923,830.0,No,No,Denied,3122.88,3253,2,Missing bank statements.
7581,9416324,1073,2024-04-09,Full-Time,66367,,No,No,Denied,794.4,1324,3,
7582,9418677,1689,2023-10-27,Contract,301732,733.0,No,No,Denied,7433.28,7743,4,Renewal case.
7583,9420443,72,2021-09-28,Retired,176916,769.0,No,Yes,Denied,2070.42,3137,2,docs expired
7584,9422052,352,2022-10-30,Unemployed,191034,728.0,No,Yes,Pending,1566.18,2373,2,
7585,9423320,1070,2024-09-19,Full-Time,155562,593.0,No,Yes,Approved,553.2,922,4,Referred by agent.
7586,9424013,909,2024-07-02,Retired,194450,791.0,No,No,Denied,1034.04,0,1,.
7587,9426155,393,2024-08-06,Student,152769,,No,Yes,Pending,2611.2,2720,1,
7588,9426213,860,2022-11-28,Self-Employed,305112,687.0,Yes,Yes,Pending,2626.26,3367,4,Referred by agent.
7589,9428646,1780,2024-10-18,Self-Employed,153987,,No,No,Pending,6481.8,8310,4,Flagged for manual review.
7590,9429268,1315,,Part-Time,169800,,No,Yes,Denied,939.12,1118,3,
7591,9429601,282,2020-08-02,Self-Employed,157227,679.0,Yes,Yes,Approved,1217.28,1268,5,income verified via Plaid
7592,9432853,768,2021-10-07,Full-Time,24717,717.0,No,Yes,Denied,5788.44,6891,3,Referred by agent.
7593,9433008,993,2023-06-15,Unemployed,190756,795.0,No,No,Approved,680.46,1031,3,Applicant follow-up needed
7594,9433601,1369,2022-02-10,Self-Employed,38461,768.0,No,No,Approved,1604.16,1671,4,Renewal case.
7595,9433702,957,2020-10-19,Full-Time,114807,722.0,No,Yes,Approved,1345.2,2242,4,Missing bank statements.
7596,9436523,1127,2020-07-05,Full-Time,115496,,No,No,Withdrawn,2304.72,3492,3,
7597,9437519,694,2024-03-13,Contract,185946,722.0,No,No,Approved,2402.4,3080,4,docs expired
7598,9437988,1375,2021-01-26,Self-Employed,131920,773.0,No,No,Approved,1991.34,2553,4,Flagged for manual review.
7599,9440669,30,2023-08-05,Contract,181576,733.0,No,Yes,Approved,1860.6,3101,5,Applicant provided pay stubs.
7600,9440844,508,2020-03-30,Retired,47517,691.0,No,No,Approved,498.0,830,1,Missing bank statements.
7601,9441964,137,,Self-Employed,205657,784.0,No,No,Withdrawn,1912.32,1992,4,Referred by agent.
7602,9442354,108,2021-04-22,Full-Time,214025,655.0,No,No,Approved,1264.38,0,2,Referred by agent.
7603,9445282,1245,2021-02-25,Student,71498,582.0,No,No,Pending,2657.76,3164,5,
7604,9445589,1729,2024-05-13,Unemployed,52216,479.0,No,No,Denied,646.62,829,3,Referred by agent.
7605,9447040,625,2020-07-11,Self-Employed,234858,450.0,No,No,Approved,2173.08,2587,3,Renewal case.
7606,9447081,187,2020-12-23,Full-Time,193956,720.0,No,No,Denied,1832.64,1909,1,
7607,9447786,17,2022-07-07,Part-Time,106382,696.0,No,No,Denied,2089.56,3166,2,
7608,9448072,597,2021-04-30,Part-Time,190149,782.0,Yes,No,Approved,2260.8,2355,4,Applicant follow-up needed
7609,9450938,752,2024-02-19,Self-Employed,11240,673.0,No,Yes,Approved,3303.36,3441,4,Co-signer pending review.
7610,9452190,443,2022-05-12,Self-Employed,226777,647.0,No,Yes,Under Review,3982.44,4741,5,
7611,9456232,1214,2022-04-23,Student,183797,328.0,Yes,Yes,Approved,812.16,846,2,Flagged for manual review.
7612,9457299,1590,2021-09-26,Part-Time,95398,,No,No,Approved,1109.94,1423,4,docs expired
7613,9459496,784,2024-11-05,Unemployed,182641,697.0,No,No,Pending,2089.92,2488,3,income verified via Plaid
7614,9460532,78,2020-10-16,Self-Employed,107828,780.0,No,Yes,Pending,1299.54,1969,4,docs expired
7615,9461712,1466,2023-09-06,Unemployed,168700,,No,No,Pending,789.36,1196,3,.
7616,9463787,673,2024-08-09,Self-Employed,75115,643.0,No,No,Approved,3657.06,5541,4,
7617,9468442,531,2021-03-02,Self-Employed,220494,452.0,Yes,Yes,Denied,2967.0,4945,1,Flagged for manual review.
7618,9472738,723,2020-11-16,Part-Time,165505,629.0,No,No,Denied,4350.36,5179,3,
7619,9474803,1351,2021-06-15,Student,86495,652.0,Yes,Yes,Under Review,3276.78,4201,1,Referred by agent.
7620,9474965,1049,2024-10-14,Part-Time,208139,715.0,No,Yes,Approved,1659.0,1975,1,Applicant provided pay stubs.
7621,9475924,123,2020-05-26,Full-Time,199348,783.0,No,No,Pending,885.36,1054,4,income verified via Plaid
7622,9476086,1083,2020-01-21,Contract,71510,395.0,Yes,No,Withdrawn,8983.68,9358,5,
7623,9476733,1456,2021-11-15,Self-Employed,237397,698.0,Yes,No,Approved,4120.2,4905,2,
7624,9478830,1518,2021-05-18,Full-Time,172400,482.0,Yes,Yes,Approved,3450.72,0,4,Co-signer pending review.
7625,9480384,1393,2024-05-09,Contract,162468,509.0,No,Yes,Approved,3065.4,5109,5,income verified via Plaid
7626,9481139,56,2023-11-22,Self-Employed,127962,,No,Yes,Pending,3767.04,3924,1,Applicant provided pay stubs.
7627,9482952,667,2020-09-27,Unemployed,40444,769.0,Yes,No,Denied,1519.2,2532,3,
7628,9488255,856,2022-10-15,Unemployed,61710,664.0,Yes,Yes,Pending,559.02,847,2,Referred by agent.
7629,9488464,1684,2024-07-27,Student,53170,839.0,No,Yes,Approved,2365.74,3033,5,.
7630,9488505,1326,2023-09-15,Full-Time,232525,414.0,No,Yes,Approved,2375.52,2828,4,Applicant provided pay stubs.
7631,9489947,1404,2021-10-19,Contract,223252,728.0,No,Yes,Withdrawn,930.24,969,1,
7632,9491665,794,2023-01-17,Self-Employed,192345,583.0,Yes,No,Withdrawn,2336.04,0,1,Flagged for manual review.
7633,9492696,1770,2024-01-19,Retired,79360,707.0,No,No,Approved,2215.2,2840,4,
7634,9493091,976,,Student,125871,693.0,No,Yes,Approved,1717.44,1789,3,Applicant follow-up needed
7635,9494281,1378,,Part-Time,143608,803.0,Yes,No,Approved,526.8,878,3,.
7636,9494298,174,2024-10-30,Part-Time,79261,830.0,No,Yes,Denied,2032.8,2420,2,income verified via Plaid
7637,9494666,931,2020-11-26,Self-Employed,309186,327.0,No,Yes,Approved,5176.86,6637,1,Flagged for manual review.
7638,9497913,301,2022-01-20,Self-Employed,39079,796.0,No,Yes,Approved,1426.8,2378,2,
7639,9499615,150,2024-01-22,Student,114923,,No,No,Denied,1743.84,2076,1,
7640,9499995,535,2023-11-28,Contract,103582,,No,No,Denied,929.76,0,5,.
7641,9500738,1225,2020-06-14,Contract,95199,758.0,No,No,Approved,1639.56,2102,3,Renewal case.
7642,9501381,71,2021-05-31,Full-Time,118024,708.0,No,No,Approved,3045.0,3625,1,Renewal case.
7643,9501610,1364,2023-05-12,Contract,154482,592.0,No,Yes,Under Review,4212.78,5401,5,Applicant provided pay stubs.
7644,9502366,567,,Full-Time,211089,582.0,No,Yes,Approved,1706.88,1778,5,Missing bank statements.
7645,9504740,1465,2024-12-12,Retired,130733,615.0,Yes,No,Withdrawn,1768.8,2680,1,Referred by agent.
7646,9505654,1623,2024-04-26,Full-Time,190136,747.0,Yes,No,Withdrawn,3582.6,4265,3,Referred by agent.
7647,9506621,1202,2022-08-21,Contract,199417,670.0,No,Yes,Denied,2487.36,2591,3,Co-signer pending review.
7648,9506885,1640,2021-04-29,Unemployed,221500,677.0,Yes,Yes,Pending,3470.4,5784,2,income verified via Plaid
7649,9508293,907,2022-10-21,Self-Employed,102369,716.0,No,Yes,Approved,1308.78,1983,3,docs expired
7650,9508569,1336,2022-03-23,Part-Time,139994,747.0,No,Yes,Pending,2725.32,3494,2,Applicant provided pay stubs.
7651,9509900,995,2021-12-03,Student,177484,850.0,No,Yes,Pending,3941.52,5972,4,Applicant follow-up needed
7652,9510434,371,2024-11-20,Contract,27142,823.0,No,Yes,Under Review,1774.5,2275,1,
7653,9510810,47,2021-08-12,Student,204559,609.0,No,Yes,Approved,4567.92,5438,2,income verified via Plaid
7654,9512341,1281,2022-09-14,Retired,145953,668.0,Yes,Yes,Approved,3020.64,3596,4,
7655,9513086,233,2023-09-17,Student,38123,727.0,Yes,Yes,Denied,2512.44,2991,5,Flagged for manual review.
7656,9516635,356,2021-04-09,Student,246742,622.0,Yes,Yes,Denied,4721.64,7154,1,
7657,9516641,1465,2024-05-04,Full-Time,216280,,No,No,Approved,2090.4,2680,4,income verified via Plaid
7658,9517361,504,2020-08-11,Contract,110469,682.0,Yes,Yes,Withdrawn,3782.4,3940,4,.
7659,9518421,305,2021-12-26,Self-Employed,204111,434.0,No,No,Approved,4748.04,7194,5,
7660,9518529,1315,2023-08-14,Contract,146337,626.0,No,No,Pending,670.8,1118,3,Applicant follow-up needed
7661,9519568,676,,Retired,102308,465.0,No,No,Denied,1810.8,3018,5,
7662,9519898,1278,2020-12-30,Unemployed,124216,527.0,No,Yes,Denied,1585.32,2402,2,
7663,9520994,1427,2022-05-01,Retired,202100,,No,Yes,Approved,2421.6,4036,4,income verified via Plaid
7664,9522671,1025,2024-01-22,Unemployed,200753,587.0,No,Yes,Under Review,3889.2,4630,5,docs expired
7665,9525385,543,2020-08-25,Retired,27145,806.0,No,No,Pending,2388.48,2488,3,Flagged for manual review.
7666,9526562,1722,2022-09-24,Full-Time,248944,678.0,No,No,Approved,1616.64,1684,4,
7667,9528011,1265,2023-01-06,Retired,88747,,Yes,No,Approved,4633.2,5940,3,
7668,9529225,593,2020-03-01,Contract,50473,735.0,No,Yes,Denied,3830.4,4560,4,docs expired
7669,9530056,320,,Part-Time,272665,585.0,No,No,Withdrawn,1869.78,2833,5,Flagged for manual review.
7670,9532118,532,,Retired,108403,760.0,No,No,Approved,929.88,1107,5,Renewal case.
7671,9532244,1762,2022-06-15,Part-Time,34170,711.0,No,No,Denied,1688.28,2558,4,Flagged for manual review.
7672,9539189,751,2020-05-30,Contract,238909,593.0,Yes,Yes,Approved,1781.64,2121,2,
7673,9539987,1207,2024-11-26,Part-Time,182811,690.0,No,Yes,Approved,2157.54,3269,3,Referred by agent.
7674,9541432,1164,2021-08-16,Retired,238798,,Yes,No,Approved,3314.88,3453,4,Applicant follow-up needed
7675,9542400,342,2022-12-27,Part-Time,249254,752.0,No,Yes,Pending,899.58,1363,3,
7676,9543246,489,2024-02-21,Student,27618,723.0,No,Yes,Approved,1606.8,2060,4,income verified via Plaid
7677,9543746,1720,2024-08-14,Retired,220067,572.0,No,No,Withdrawn,4766.16,5674,5,Missing bank statements.
7678,9544000,661,2022-06-08,Self-Employed,114991,704.0,No,No,Approved,3837.24,5814,2,
7679,9544168,1278,2020-04-10,Student,161429,442.0,Yes,No,Approved,1441.2,2402,4,
7680,9545291,205,2020-11-21,Part-Time,237654,,No,No,Approved,680.4,1134,2,Referred by agent.
7681,9545795,1714,2020-03-17,Contract,96737,,No,Yes,Denied,1683.0,2805,4,
7682,9548465,968,2021-03-14,Part-Time,198135,759.0,No,No,Under Review,1963.8,3273,4,
7683,9554194,1453,2024-08-27,Student,231053,,No,Yes,Denied,2337.66,2997,5,Renewal case.
7684,9554283,1217,2024-02-15,Student,224257,,No,Yes,Approved,2316.6,0,1,Referred by agent.
7685,9556301,1341,2020-05-19,Student,112369,687.0,Yes,No,Approved,5790.96,6894,2,
7686,9557979,252,2021-03-20,Unemployed,299795,682.0,No,Yes,Approved,1386.0,1650,4,
7687,9558081,1485,2021-04-24,Part-Time,181561,,No,Yes,Approved,2436.06,3691,4,docs expired
7688,9559192,340,2021-07-16,Unemployed,97500,,Yes,No,Approved,7164.6,11941,5,
7689,9560388,632,2023-06-08,Full-Time,44313,,No,No,Approved,4736.94,6073,3,
7690,9560420,726,2022-10-10,Self-Employed,187641,616.0,Yes,No,Approved,1597.68,1902,3,
7691,9560686,22,2021-09-06,Unemployed,86711,772.0,No,No,Approved,1863.36,1941,2,Co-signer pending review.
7692,9563124,1422,2022-09-22,Contract,26755,709.0,No,No,Approved,1768.26,2267,3,
7693,9564230,1374,2020-05-28,Full-Time,231344,718.0,Yes,Yes,Approved,2250.6,3751,4,
7694,9570676,1332,2023-08-26,Part-Time,13236,738.0,No,No,Approved,2330.46,3531,4,
7695,9571202,394,2024-07-29,Full-Time,113328,,No,No,Approved,1012.8,1688,5,.
7696,9574375,1136,2024-05-11,Unemployed,71295,778.0,No,No,Approved,3254.94,4173,2,
7697,9574473,437,2023-05-05,Student,44217,634.0,No,Yes,Pending,2133.3,2735,3,docs expired
7698,9574989,96,2021-04-06,Full-Time,150997,687.0,No,No,Approved,2387.22,3617,3,
7699,9575506,356,2021-11-03,Student,69720,656.0,No,Yes,Under Review,6009.36,7154,1,Missing bank statements.
7700,9575987,1393,2020-11-18,Full-Time,92409,808.0,No,Yes,Pending,4291.56,5109,1,
7701,9576406,1124,,Unemployed,137624,731.0,No,No,Under Review,3688.32,3842,3,
7702,9578006,486,2024-08-09,Full-Time,46992,,Yes,No,Approved,1998.36,2562,3,Renewal case.
7703,9578570,549,2023-11-01,Retired,179692,753.0,No,Yes,Pending,2315.04,2968,2,Applicant follow-up needed
7704,9579053,278,2023-05-07,Full-Time,150597,534.0,No,Yes,Denied,2972.4,0,5,
7705,9579750,1015,2023-01-20,Full-Time,182652,,No,No,Denied,3765.96,5706,1,Applicant provided pay stubs.
7706,9580276,1609,,Unemployed,15703,633.0,No,Yes,Approved,3796.32,5752,4,Co-signer pending review.
7707,9580448,1535,2024-03-11,Self-Employed,164126,757.0,No,Yes,Denied,2878.8,0,1,Co-signer pending review.
7708,9581705,1258,2023-04-10,Full-Time,128377,778.0,No,Yes,Approved,1130.58,1713,5,
7709,9583283,435,2021-04-08,Self-Employed,164105,,No,Yes,Denied,1038.6,1731,5,Applicant follow-up needed
7710,9584190,1591,2022-06-27,Part-Time,187618,738.0,No,No,Approved,4371.6,7286,4,Flagged for manual review.
7711,9587871,1116,2024-10-24,Student,230383,755.0,No,Yes,Pending,4060.68,5206,4,Flagged for manual review.
7712,9589357,436,2022-02-27,Retired,204748,759.0,No,No,Denied,2887.56,3702,3,Co-signer pending review.
7713,9589556,1436,2023-05-04,Student,247520,841.0,No,No,Approved,3838.56,5816,1,.
7714,9591068,269,2021-03-19,Self-Employed,220045,738.0,No,No,Denied,1591.2,2040,3,
7715,9591223,667,2024-08-01,Contract,45591,,No,No,Denied,1974.96,2532,1,
7716,9596235,1194,2021-08-09,Full-Time,41978,594.0,No,No,Approved,1756.2,2927,1,
7717,9598261,1045,2023-08-30,Part-Time,160503,433.0,No,Yes,Denied,2728.2,4547,1,Referred by agent.
7718,9598904,1692,,Full-Time,279838,730.0,No,Yes,Under Review,3043.92,4612,2,Renewal case.
7719,9599621,1782,2021-12-13,Self-Employed,241972,,No,No,Approved,5687.04,5924,3,
7720,9599681,1186,2020-11-27,Contract,210574,760.0,No,No,Approved,3697.98,5603,4,income verified via Plaid
7721,9600646,1316,2022-04-25,Student,160346,674.0,No,No,Approved,1606.08,1673,3,income verified via Plaid
7722,9601152,593,2024-03-26,Unemployed,87860,807.0,No,No,Denied,3556.8,0,4,Applicant provided pay stubs.
7723,9603736,1733,2024-08-24,Unemployed,261600,774.0,No,No,Under Review,7034.94,10659,2,Missing bank statements.
7724,9604658,422,2022-09-02,Part-Time,66910,600.0,No,Yes,Denied,834.6,1070,2,
7725,9606071,1670,2024-06-14,Unemployed,323638,766.0,No,No,Approved,3603.6,6006,2,.
7726,9606772,76,2020-05-27,Part-Time,237067,722.0,No,Yes,Approved,1269.18,1923,4,Missing bank statements.
7727,9606975,1344,2024-08-01,Contract,83652,640.0,No,No,Approved,2547.6,4246,3,
7728,9607678,78,2020-10-16,Student,241577,,No,Yes,Denied,1535.82,0,4,Referred by agent.
7729,9607992,246,2020-10-14,Contract,47600,676.0,No,No,Under Review,5000.64,5209,2,
7730,9608167,141,2023-11-24,Full-Time,108917,715.0,No,No,Denied,2384.46,3057,5,
7731,9608435,970,2020-07-23,Retired,109475,728.0,No,No,Withdrawn,2299.92,2738,4,Referred by agent.
7732,9611842,440,2020-02-24,Part-Time,98814,668.0,No,No,Pending,3829.44,3989,4,.
7733,9613184,995,2024-07-16,Full-Time,76308,746.0,No,No,Approved,3583.2,5972,3,Missing bank statements.
7734,9613185,1737,2022-09-29,Retired,133758,619.0,No,No,Denied,984.48,1172,4,Applicant follow-up needed
7735,9613723,1755,2020-08-03,Part-Time,28596,732.0,No,No,Approved,2689.92,2802,3,docs expired
7736,9614009,463,,Self-Employed,20523,791.0,No,No,Approved,2376.0,3600,5,Referred by agent.
7737,9615642,142,2021-05-03,Contract,160748,759.0,No,Yes,Approved,3211.26,4117,5,Applicant provided pay stubs.
7738,9615855,457,2021-10-06,Unemployed,121627,697.0,Yes,Yes,Approved,4186.56,4361,3,
7739,9622764,1113,2022-07-03,Self-Employed,175756,773.0,No,Yes,Approved,1604.16,1671,4,.
7740,9624656,676,2021-02-01,Part-Time,5291,848.0,No,No,Withdrawn,2897.28,3018,2,docs expired
7741,9626036,240,2020-11-19,Retired,187183,726.0,No,No,Pending,2399.4,3999,1,Flagged for manual review.
7742,9626464,1462,2020-02-29,Full-Time,240134,714.0,No,No,Under Review,927.0,1545,3,Flagged for manual review.
7743,9629471,1071,2020-04-30,Contract,126738,726.0,No,Yes,Approved,2059.8,0,3,Referred by agent.
7744,9631159,1324,2021-10-08,Part-Time,210112,817.0,No,Yes,Approved,654.42,839,3,docs expired
7745,9632126,288,2021-06-15,Self-Employed,159017,632.0,No,Yes,Denied,2500.8,4168,1,Co-signer pending review.
7746,9633010,1771,2024-02-11,Student,159048,836.0,No,Yes,Denied,4137.6,4310,1,Flagged for manual review.
7747,9636297,1776,2020-12-12,Part-Time,181010,646.0,Yes,No,Approved,3663.36,3816,5,
7748,9637149,1490,2021-12-04,Student,159199,669.0,No,Yes,Approved,1687.14,2163,4,.
7749,9641349,1046,2024-01-05,Self-Employed,20941,604.0,No,No,Approved,1072.68,1277,5,Co-signer pending review.
7750,9643342,1731,2021-08-13,Retired,188750,598.0,No,Yes,Approved,4100.16,4271,1,.
7751,9643387,1167,2022-12-28,Contract,28018,470.0,No,Yes,Pending,4148.76,6286,4,
7752,9645993,1318,2020-08-27,Full-Time,167880,815.0,No,No,Approved,3359.04,3499,1,Missing bank statements.
7753,9647987,1438,2022-01-15,Full-Time,145614,778.0,No,No,Approved,2224.2,3370,4,docs expired
7754,9648899,1185,2022-05-13,Retired,85282,364.0,No,No,Pending,1948.8,2030,1,
7755,9650469,225,2023-01-12,Self-Employed,182609,749.0,No,Yes,Approved,1064.4,1774,2,
7756,9650819,112,2020-03-22,Unemployed,117565,607.0,Yes,No,Denied,3068.34,4649,2,
7757,9652450,1358,2023-12-15,Part-Time,126670,708.0,No,No,Approved,3075.54,3943,4,
7758,9653084,59,2022-10-14,Student,38475,726.0,No,No,Approved,1513.2,2522,3,Referred by agent.
7759,9653945,1753,2021-01-16,Self-Employed,143992,711.0,Yes,No,Approved,1480.2,2467,5,docs expired
7760,9656629,501,2022-07-06,Full-Time,175772,667.0,Yes,Yes,Pending,1233.96,1469,2,Applicant provided pay stubs.
7761,9660331,653,2020-05-20,Part-Time,246013,652.0,No,No,Denied,909.48,1378,3,
7762,9660403,1258,2024-12-04,Contract,92147,721.0,No,Yes,Approved,1027.8,1713,4,
7763,9661864,682,2022-11-27,Self-Employed,54612,339.0,No,No,Pending,4539.48,6878,3,Co-signer pending review.
7764,9662375,613,2021-02-15,Full-Time,120421,725.0,No,No,Withdrawn,5291.52,5512,4,income verified via Plaid
7765,9663494,849,2024-01-02,Full-Time,200157,,No,Yes,Approved,1869.0,2225,4,docs expired
7766,9663707,1373,2024-02-28,Unemployed,79074,591.0,Yes,No,Denied,712.92,914,2,Missing bank statements.
7767,9664678,284,,Contract,149082,742.0,No,Yes,Denied,1691.58,2563,4,
7768,9665833,1136,2022-07-10,Part-Time,196209,834.0,No,Yes,Approved,2754.18,4173,2,income verified via Plaid
7769,9667270,560,2023-01-06,Student,105383,822.0,Yes,No,Approved,1362.48,1622,3,
7770,9671997,1753,2020-12-27,Full-Time,167240,688.0,No,Yes,Approved,2368.32,2467,3,Applicant provided pay stubs.
7771,9677014,1427,2024-05-25,Retired,185824,385.0,Yes,Yes,Pending,3390.24,4036,4,Applicant provided pay stubs.
7772,9678674,883,2021-07-02,Student,28076,800.0,Yes,Yes,Under Review,6010.56,6261,5,
7773,9679035,1336,2020-11-11,Part-Time,224151,695.0,No,Yes,Approved,3354.24,0,2,Applicant provided pay stubs.
7774,9682040,203,2021-07-22,Retired,145433,,No,No,Approved,1715.22,2199,2,.
