app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
8290276,0839,2021-08-09,Part-Time,105411,779,No,Yes,Approved,2830.74,4289,4,N/A
8291503,1665,,Contract,265031,815,No,Yes,Approved,4348.80,4530,5,.
8292837,0034,2023-12-18,Part-Time,83183,621,No,No,Pending,1374.72,1432,4,Applicant provided pay stubs.
8298498,1055,2023-07-05,Unemployed,178254,636,Yes,No,Approved,4598.10,5895,4,.
8299371,1477,2022-02-01,Full-Time,89575,746,No,Yes,Under Review,3955.20,4120,4,
8299903,0731,2023-01-07,Full-Time,147728,N/A,Yes,No,Approved,1248.72,1892,4,Referred by agent.
8303886,0244,2021-07-06,Part-Time,66729,721,No,No,Denied,1104.00,1840,4,Referred by agent.
8308511,0939,2020-08-02,Unemployed,154259,302,No,No,Approved,2304.96,2401,4,N/A
8308602,1747,2023-06-15,Unemployed,113300,676,Yes,Yes,Withdrawn,3888.72,5892,5,N/A
8311589,1569,2022-02-09,Part-Time,139335,708,No,No,Pending,1264.20,1505,5,Missing bank statements.
8314021,0821,2022-03-03,Self-Employed,213601,789,No,Yes,Withdrawn,2424.00,2525,3,Applicant follow-up needed
8316392,0291,2020-11-10,Full-Time,244286,707,No,Yes,Approved,1537.92,1602,3,Missing bank statements.
8316470,0784,2020-10-18,Part-Time,64337,586,No,Yes,Denied,2089.92,2488,5,
8316489,1595,2023-02-24,Full-Time,235225,696,No,Yes,Denied,2480.64,2584,2,.
8317230,0964,20/02/2022,Full-Time,315014,764,No,No,Pending,2556.00,4260,1,Applicant follow-up needed
8317668,0697,2022-01-24,Student,66557,467,Yes,Yes,Denied,1949.40,3249,1,Co-signer pending review.
8318347,1189,2023-11-26,Self-Employed,236664,782,No,No,Under Review,3594.36,4279,5,income verified via Plaid
8318832,1248,2022-06-04,Student,85196,603,Yes,No,Approved,8044.80,8380,2,Missing bank statements.
8325913,1193,2023-04-12,Self-Employed,87949,371,No,No,Approved,4678.08,4873,4,
8325986,0983,2020-10-21,Self-Employed,20264,729,No,Yes,Approved,6537.72,7783,3,N/A
8326180,1272,2021-02-12,Self-Employed,76940,,No,No,Denied,2762.88,2878,1,Referred by agent.
8327161,0682,2021-12-13,Part-Time,222468,658,No,Yes,Approved,5364.84,6878,2,Renewal case.
8328261,0089,,Full-Time,106707,,Yes,No,Approved,3073.92,3202,3,N/A
8331960,0031,2022-07-21,Part-Time,61960,697,No,No,Denied,2149.20,3582,2,Co-signer pending review.
8333869,1551,2020-01-16,Student,28051,801,No,Yes,Approved,3148.32,3748,2,n/a
8334466,0813,2024-10-16,Retired,41225,381,Yes,No,Denied,2227.20,0,2,Renewal case.
8334709,1240,2020-10-09,Student,216221,715,No,Yes,Pending,3936.66,5047,5,Missing bank statements.
8335561,0238,2022-06-13,Self-Employed,164937,777,Yes,No,Approved,9830.34,0,4,Flagged for manual review.
8336378,1469,21/08/2022,Self-Employed,97314,685,No,No,Denied,2145.78,2751,2,Flagged for manual review.
8339053,1166,,Full-Time,94013,626,No,No,Approved,1502.28,1926,5,.
8339638,1286,,Student,28620,795,No,Yes,Denied,1890.84,2251,3,
8340529,0436,30/04/2021,Part-Time,163233,314,No,Yes,Approved,3553.92,3702,5,Flagged for manual review.
8340759,1373,2020-12-27,Unemployed,124682,717,No,No,Denied,712.92,914,4,Applicant follow-up needed
8342837,1763,2023-07-25,Contract,177987,771,No,Yes,Pending,3847.14,5829,4,
8343297,1042,2023-05-12,Contract,240543,491,No,Yes,Denied,1824.42,2339,5,Flagged for manual review.
8343412,1457,2023-08-02,Full-Time,27103,749,No,Yes,Withdrawn,6823.32,8123,5,Applicant follow-up needed
8347191,0157,2023-09-21,Contract,245971,607,No,No,Denied,10625.28,11068,4,
8348625,1383,2021-10-14,Student,103510,706,Yes,No,Denied,2568.72,3058,1,docs expired
8350222,0138,2024-03-17,Full-Time,94248,765,No,Yes,Approved,2119.68,2208,4,N/A
8350253,1479,2020-01-03,Self-Employed,148684,787,No,No,Approved,1528.80,1960,2,
8350588,1635,2020-08-19,Self-Employed,23610,639,No,Yes,Approved,2803.80,4673,3,docs expired
8351588,1542,2022-10-03,Full-Time,106510,763,No,Yes,Withdrawn,699.72,0,2,income verified via Plaid
8352077,1564,2023-01-22,Student,88712,N/A,Yes,No,Approved,2233.20,3722,5,Co-signer pending review.
8358672,0095,2022-01-07,Unemployed,174345,720,Yes,No,Under Review,3456.60,5761,1,income verified via Plaid
8361358,1025,2020-05-18,Full-Time,185563,667,Yes,Yes,Approved,2778.00,4630,3,Renewal case.
8361835,1258,2020-05-31,Contract,268997,,No,Yes,Under Review,1644.48,1713,4,.
8362322,1335,2022-01-13,Contract,151400,830,No,No,Approved,4932.18,7473,5,
8363944,0816,16/12/2023,Unemployed,134881,712,No,Yes,Approved,1313.52,1684,5,Flagged for manual review.
8366712,0759,2021-11-12,Self-Employed,222358,739,No,No,Approved,5188.26,7861,2,N/A
8366735,0520,2020-09-16,Full-Time,170141,435,No,Yes,Pending,3752.58,4811,1,.
8369428,1732,2021-11-19,Self-Employed,289226,738,No,No,Pending,1106.82,1677,1,docs expired
8372871,0390,2024-01-02,Part-Time,47927,768,No,Yes,Under Review,975.36,1016,4,N/A
8373135,0724,2020-02-11,Unemployed,36831,384,No,No,Approved,1803.12,2732,4,.
8374229,1036,,Full-Time,101706,769,No,No,Approved,2556.06,3277,2,Renewal case.
8376540,0683,2021-06-09,Self-Employed,112499,719,No,Yes,Withdrawn,2144.22,2749,1,Renewal case.
8376661,1738,2022-08-23,Full-Time,245226,,No,Yes,Approved,1649.70,2115,4,
8381892,0870,15/09/2022,Unemployed,178708,,No,No,Denied,1198.20,1997,2,
8382500,0378,2023-05-16,Retired,155862,717,No,No,Pending,1255.98,1903,4,
8384981,1524,2023-03-26,Full-Time,157170,799,No,No,Approved,2352.00,2800,1,
8387500,0564,2020-02-14,Unemployed,91763,844,No,Yes,Approved,3112.80,5188,5,
8387905,0936,2024-01-03,Contract,196395,634,No,No,Approved,5255.04,6256,1,Co-signer pending review.
8388274,0001,2023-01-02,Retired,158011,452,No,Yes,Approved,816.96,851,5,Applicant provided pay stubs.
8388678,1572,2022-12-12,Part-Time,281645,,No,No,Withdrawn,4046.40,6744,1,income verified via Plaid
8390922,0801,2023-04-14,Retired,277226,648,Yes,Yes,Pending,3960.06,5077,1,.
8391340,0735,2021-05-12,Part-Time,61614,683,No,Yes,Denied,2759.04,2874,5,.
8391347,1591,,Retired,156190,775,No,No,Withdrawn,6994.56,7286,3,
8391680,0147,2023-03-24,Part-Time,183973,831,No,Yes,Withdrawn,3304.32,3442,3,Flagged for manual review.
8394257,1053,2021-11-27,Contract,182857,790,No,Yes,Denied,1804.44,2734,3,Applicant provided pay stubs.
8394500,1061,2024-10-02,Contract,13594,717,Yes,Yes,Denied,2262.48,3428,1,Applicant provided pay stubs.
8395667,0576,2024-03-16,Part-Time,212815,759,Yes,Yes,Under Review,1387.68,1652,2,Renewal case.
8399564,0134,2020-08-01,Self-Employed,153621,818,No,Yes,Under Review,3547.20,3695,4,
8400210,1432,2021-01-25,Contract,120406,787,No,Yes,Denied,5827.20,6070,1,Referred by agent.
8400284,1100,2023-08-14,Student,214671,491,No,No,Denied,2586.48,3316,5,Flagged for manual review.
8401984,0752,,Student,233115,771,No,Yes,Pending,3303.36,3441,1,
8402049,1652,2021-05-18,Retired,119444,774,No,Yes,Approved,1491.84,1554,4,Applicant follow-up needed
8402174,1671,2020-05-23,Full-Time,25038,715,Yes,Yes,Pending,2344.80,3908,3,
8402604,1056,2024-07-04,Self-Employed,177908,707,No,Yes,Approved,965.16,1149,4,
8403126,0405,2022-12-09,Self-Employed,35256,677,No,Yes,Approved,1410.42,0,5,docs expired
8403129,0611,20/11/2021,Retired,132120,N/A,No,Yes,Denied,3451.56,4109,4,Co-signer pending review.
8403592,0070,2024-01-04,Student,83358,843,No,Yes,Approved,1469.76,1531,4,income verified via Plaid
8403621,1373,2021-10-18,Self-Employed,124880,,Yes,Yes,Approved,767.76,914,1,Co-signer pending review.
8403937,1247,2023-08-05,Contract,172670,605,No,No,Pending,3239.94,4909,1,n/a
8404340,1520,2021-08-02,Retired,261506,685,No,Yes,Pending,2190.72,2608,5,Co-signer pending review.
8404576,0897,19/06/2024,Part-Time,167968,617,No,Yes,Denied,1322.88,1378,5,Co-signer pending review.
8406116,1222,2022-12-12,Full-Time,1923,420,No,Yes,Pending,2532.66,3247,4,.
8408222,0987,,Self-Employed,150801,602,Yes,Yes,Pending,3391.80,5653,3,
8408682,1465,2023-10-08,Retired,89203,673,No,No,Approved,2572.80,2680,5,Co-signer pending review.
8410429,0463,2024-11-08,Full-Time,79864,,No,No,Approved,2160.00,3600,4,Applicant provided pay stubs.
8411981,0831,2022-08-13,Unemployed,144586,817,Yes,No,Approved,1471.80,2230,5,Renewal case.
8414169,1713,2022-10-27,Full-Time,111530,679,Yes,No,Under Review,5485.92,8312,5,Renewal case.
8415517,0452,22/04/2024,Contract,27459,692,No,No,Denied,4294.08,4473,5,
8415839,0271,2023-12-11,Full-Time,239374,637,No,Yes,Denied,7805.76,8131,5,Referred by agent.
8417350,0537,2021-06-01,Self-Employed,45917,750,No,No,Approved,3531.06,4527,1,Renewal case.
8417563,1403,2022-05-04,Unemployed,202326,638,No,Yes,Approved,2130.24,2536,1,Renewal case.
8418533,0104,2024-08-28,Part-Time,96166,311,Yes,No,Denied,3096.00,3225,3,n/a
8418755,1240,2024-07-01,Part-Time,234278,715,No,No,Denied,3331.02,5047,2,Applicant follow-up needed
8419971,0756,2020-08-19,Student,31463,748,Yes,No,Approved,1314.24,1369,3,Flagged for manual review.
8422955,1228,2022-06-09,Unemployed,43136,741,No,Yes,Pending,739.20,1120,1,.
8426849,0183,2021-03-10,Student,46905,439,No,No,Approved,7383.36,7691,2,Applicant provided pay stubs.
8428145,0922,2024-09-25,Retired,297203,668,No,Yes,Pending,997.62,1279,3,Applicant follow-up needed
8428177,1254,2022-09-08,Part-Time,227320,766,No,No,Withdrawn,4593.60,4785,3,
8428326,1385,2020-06-24,Retired,233712,759,No,Yes,Approved,865.20,1442,2,Referred by agent.
8428694,0399,26/03/2020,Contract,18816,673,No,Yes,Approved,1786.68,2127,3,
8429718,0344,17/08/2021,Retired,137512,714,Yes,Yes,Approved,4010.16,4774,4,income verified via Plaid
8429865,0162,,Contract,130542,671,No,No,Approved,784.74,0,2,Applicant follow-up needed
8429985,1322,2021-09-22,Self-Employed,2939,753,No,No,Withdrawn,2881.32,3694,5,n/a
8430522,1522,23/11/2021,Part-Time,223422,616,No,Yes,Approved,3714.24,3869,4,n/a
8430811,1572,2021-08-12,Self-Employed,47759,800,Yes,No,Denied,4451.04,6744,2,N/A
8431038,0229,2021-05-12,Full-Time,30086,831,No,Yes,Approved,2268.48,2363,1,docs expired
8431110,0875,2022-03-23,Part-Time,148672,802,No,No,Approved,4254.90,5455,3,n/a
8432989,1587,,Unemployed,135787,714,No,No,Approved,3171.84,3776,3,Applicant provided pay stubs.
8433089,0252,2023-12-19,Student,179860,714,No,Yes,Under Review,1584.00,1650,2,
8433288,1624,2023-11-19,Contract,218565,716,No,Yes,Denied,3898.56,0,2,Flagged for manual review.
8433525,0256,2022-06-03,Part-Time,228280,522,No,No,Approved,2154.24,2244,3,
8434396,1283,28/05/2023,Full-Time,54024,687,No,No,Denied,7001.94,10609,2,Applicant follow-up needed
8438036,1541,2024-04-22,Part-Time,238911,547,Yes,No,Approved,3978.00,6630,5,
8441869,1635,2021-04-03,Full-Time,222170,801,No,Yes,Approved,3084.18,4673,3,Applicant follow-up needed
8442407,1517,2020-10-30,Contract,193988,,Yes,Yes,Pending,1664.88,1982,3,Missing bank statements.
8442682,0380,28/10/2022,Contract,45130,719,Yes,Yes,Approved,4376.40,5210,5,
8442940,1189,18/03/2024,Full-Time,65104,N/A,Yes,No,Approved,3337.62,4279,2,Renewal case.
8447580,1248,2020-12-21,Retired,109520,745,No,Yes,Approved,5530.80,8380,1,Applicant follow-up needed
8448752,1619,2021-10-28,Part-Time,94069,638,No,Yes,Approved,1839.36,1916,5,
8449476,1589,2022-03-11,Unemployed,246868,598,No,Yes,Under Review,1892.88,2868,3,Referred by agent.
8452308,0522,17/05/2024,Self-Employed,72091,849,No,No,Approved,591.00,985,4,Missing bank statements.
8453241,0216,2021-12-24,Self-Employed,100258,737,Yes,No,Under Review,1417.08,1687,1,Renewal case.
8454527,0948,2023-08-08,Retired,185900,,No,No,Approved,3546.18,5373,5,Flagged for manual review.
8457331,0907,2020-07-18,Part-Time,157034,672,No,Yes,Under Review,1308.78,1983,5,Missing bank statements.
8458516,1568,2022-12-24,Unemployed,208617,626,Yes,Yes,Approved,3599.64,5454,1,
8460878,0980,2022-03-09,Part-Time,206650,674,No,No,Withdrawn,1291.68,1656,1,Co-signer pending review.
8462456,0709,2021-01-23,Unemployed,87472,672,No,Yes,Denied,1470.30,1885,5,Applicant provided pay stubs.
8463842,1724,2020-05-13,Retired,53238,419,Yes,No,Denied,568.26,861,2,Applicant provided pay stubs.
8464410,0738,2020-09-27,Full-Time,237817,783,Yes,No,Under Review,2482.20,4137,4,N/A
8465029,0027,2020-11-14,Student,162575,791,No,Yes,Denied,925.20,1542,2,Missing bank statements.
8466204,0786,2020-01-22,Contract,184429,700,No,No,Approved,1992.48,2372,4,Flagged for manual review.
8468337,1501,2021-04-20,Contract,67097,794,No,No,Denied,751.20,1252,2,Renewal case.
8468549,0346,2024-11-05,Full-Time,203263,654,No,No,Approved,3116.88,3996,5,docs expired
8468594,0376,29/09/2021,Full-Time,145507,738,No,No,Denied,1750.80,2918,3,Co-signer pending review.
8468693,1372,2023-10-21,Unemployed,60494,690,Yes,No,Withdrawn,537.24,814,1,Co-signer pending review.
8469955,0909,2020-01-06,Part-Time,161153,693,No,Yes,Approved,1181.76,1231,2,Applicant follow-up needed
8472314,0163,2023-06-06,Student,34559,768,No,Yes,Pending,3004.80,5008,5,income verified via Plaid
8472432,1407,2020-06-24,Part-Time,104320,737,No,Yes,Under Review,2155.14,2763,5,n/a
8473216,1507,2021-10-27,Full-Time,10072,759,No,No,Approved,2319.72,2974,4,n/a
8474463,1769,2022-08-31,Unemployed,22841,531,No,Yes,Approved,5800.86,7437,1,
8476097,0099,2021-02-21,Retired,203864,,No,No,Denied,3066.24,3194,1,Applicant follow-up needed
8478502,0353,2021-06-28,Unemployed,172788,539,No,Yes,Approved,2350.08,2448,4,docs expired
8479105,1708,22/05/2024,Retired,154680,807,No,No,Pending,1855.80,3093,3,Renewal case.
8480163,0578,2022-01-29,Contract,119650,585,No,No,Pending,2513.94,3809,2,Renewal case.
8480719,1448,23/09/2021,Contract,57314,613,No,Yes,Approved,2422.56,2884,2,Renewal case.
8480807,1521,2023-08-02,Self-Employed,109145,332,Yes,Yes,Pending,2365.20,3942,2,Applicant provided pay stubs.
8481871,0197,2023-05-11,Contract,140075,773,No,No,Pending,3750.78,5683,1,
8481893,0649,2020-05-27,Self-Employed,99577,789,No,No,Pending,2212.56,2634,2,Missing bank statements.
8484121,1336,,Unemployed,214665,645,No,No,Denied,2306.04,3494,2,docs expired
8484450,1726,2021-05-19,Full-Time,39040,664,No,Yes,Approved,2356.20,3570,1,Referred by agent.
8485888,0039,2024-03-10,Contract,18514,674,No,Yes,Withdrawn,2772.84,0,5,Referred by agent.
8486598,0533,2020-06-05,Student,246355,,No,No,Approved,2571.24,3061,2,Referred by agent.
8487440,0344,20/09/2024,Part-Time,190791,761,Yes,Yes,Denied,4583.04,4774,4,
8488847,1637,2021-10-04,Self-Employed,28883,655,Yes,Yes,Approved,2810.40,4684,2,Renewal case.
8490961,1071,2022-08-24,Part-Time,112916,714,Yes,Yes,Pending,2677.74,3433,4,Flagged for manual review.
8492702,0572,2024-10-28,Full-Time,39326,,No,Yes,Denied,1248.00,1300,2,Referred by agent.
8494044,0338,2021-05-09,Self-Employed,191099,794,No,No,Approved,2818.86,4271,1,Applicant provided pay stubs.
8495164,1617,2022-10-17,Part-Time,223632,685,No,No,Withdrawn,684.60,815,1,docs expired
8497399,1269,16/08/2020,Contract,6909,658,No,No,Approved,2285.76,2381,1,N/A
8499395,0885,2023-02-07,Full-Time,224271,371,No,Yes,Denied,1566.60,1865,4,Missing bank statements.
8500383,1679,2020-05-20,Contract,117254,760,No,No,Approved,2660.40,4434,4,Renewal case.
8502418,0923,2020-09-15,Part-Time,115739,774,Yes,No,Approved,3050.04,3631,3,Co-signer pending review.
8503766,0282,2022-06-01,Unemployed,128849,463,No,Yes,Withdrawn,1065.12,1268,3,Flagged for manual review.
8505186,0525,2022-03-12,Student,217774,836,Yes,No,Under Review,1839.60,2190,1,N/A
8507698,0667,19/06/2023,Self-Employed,106395,622,No,Yes,Denied,1671.12,2532,4,Applicant provided pay stubs.
8509955,0759,2020-02-12,Part-Time,214553,632,No,No,Withdrawn,7546.56,7861,4,Co-signer pending review.
8511190,0533,2022-01-06,Self-Employed,114006,484,No,Yes,Denied,2020.26,3061,5,docs expired
8512773,0817,2022-04-30,Retired,107590,802,No,Yes,Denied,3616.08,0,3,Referred by agent.
8513221,0148,2024-04-15,Student,131484,677,No,Yes,Withdrawn,643.50,975,1,Applicant follow-up needed
8513391,1374,2022-11-27,Student,162672,743,No,No,Approved,2925.78,3751,2,Referred by agent.
8513650,0049,2020-10-07,Self-Employed,23573,824,Yes,No,Approved,2899.26,3717,3,income verified via Plaid
8518640,1213,2020-04-19,Part-Time,5758,718,No,No,Pending,3821.22,4899,5,Missing bank statements.
8520076,1659,2024-12-03,Unemployed,184748,794,No,No,Approved,2815.68,2933,1,.
8520343,0214,2024-02-23,Contract,183634,700,No,No,Approved,4009.92,4177,5,income verified via Plaid
8520471,0654,17/02/2024,Student,183600,787,No,Yes,Denied,2040.72,3092,3,Missing bank statements.
8520808,1041,2023-11-25,Unemployed,90358,354,No,Yes,Approved,1825.20,3042,4,n/a
8520870,1005,2023-09-24,Part-Time,279012,773,No,No,Approved,946.14,1213,1,
8521087,1362,2021-09-06,Unemployed,190729,,No,No,Denied,3793.92,3952,1,Co-signer pending review.
8522428,0958,2023-10-01,Contract,60053,N/A,No,No,Denied,1592.58,2413,3,N/A
8522887,1670,2024-02-13,Full-Time,3920,770,No,No,Approved,3963.96,6006,3,Renewal case.
8523959,0158,2023-01-07,Self-Employed,23465,680,No,Yes,Under Review,1204.80,1255,5,Referred by agent.
8525164,0869,2020-08-22,Contract,228100,711,Yes,Yes,Approved,1384.50,1775,3,N/A
8525664,1628,30/10/2020,Part-Time,210616,634,No,No,Approved,5648.64,5884,2,docs expired
8530451,0107,2020-06-11,Retired,103759,762,No,No,Approved,2588.82,3319,5,Applicant follow-up needed
8530479,0779,2023-07-07,Student,165092,820,No,No,Denied,5349.30,8105,2,docs expired
8530678,0919,2022-11-06,Full-Time,51200,589,No,Yes,Denied,552.60,921,1,Co-signer pending review.
8531373,1415,2024-07-13,Unemployed,161612,757,No,No,Approved,2205.00,3675,1,n/a
8531595,0856,2023-11-24,Full-Time,229143,750,No,Yes,Pending,711.48,847,1,Co-signer pending review.
8531601,1131,2024-12-08,Full-Time,58884,632,No,Yes,Approved,1002.60,0,3,docs expired
8531669,1447,,Student,183227,705,No,No,Approved,721.80,1203,2,
8532372,1554,2020-10-30,Unemployed,149333,734,No,No,Withdrawn,1187.52,1237,4,N/A
8532441,1695,2023-01-19,Unemployed,171203,669,No,No,Approved,3975.66,5097,4,
8533606,0117,31/03/2020,Part-Time,181177,,No,No,Approved,1776.06,2691,5,N/A
8533758,0481,2023-12-08,Contract,238987,781,No,No,Approved,1105.80,1843,3,.
8533966,1250,2023-05-06,Unemployed,172560,675,Yes,No,Approved,3193.68,3802,4,Missing bank statements.
8534382,1076,27/06/2020,Unemployed,97786,787,No,Yes,Approved,2839.68,2958,4,Co-signer pending review.
8535858,0634,26/06/2021,Retired,89602,606,No,No,Pending,1118.52,1434,5,.
8538806,0281,2020-04-08,Contract,25602,612,Yes,Yes,Pending,2301.60,2740,3,Renewal case.
8539707,0056,2024-10-06,Student,29280,701,No,Yes,Approved,3296.16,3924,5,
8540570,1699,2022-07-10,Retired,134050,,Yes,No,Withdrawn,1266.72,1508,1,Co-signer pending review.
8540815,0557,2021-09-06,Retired,199249,766,No,Yes,Approved,2774.46,3557,3,Flagged for manual review.
8541522,0319,13/09/2020,Contract,241273,829,Yes,No,Denied,2206.62,2829,4,docs expired
8544774,1092,2020-04-02,Part-Time,132779,836,Yes,Yes,Approved,4771.20,7952,2,income verified via Plaid
8546610,0950,2023-12-09,Self-Employed,18825,700,No,No,Denied,3227.64,4138,2,n/a
8547316,1479,,Unemployed,104579,690,No,No,Pending,1881.60,1960,4,Co-signer pending review.
8547373,0439,2020-01-16,Self-Employed,75848,706,No,Yes,Approved,1165.20,1942,2,N/A
8547676,1747,2020-11-09,Contract,237106,772,No,Yes,Under Review,3535.20,0,5,income verified via Plaid
8547980,0788,2021-09-30,Contract,86905,779,No,Yes,Denied,3516.48,5328,4,n/a
8548350,0759,2023-12-13,Student,266756,647,No,No,Denied,6131.58,0,4,n/a
8548779,0145,2020-01-29,Self-Employed,58316,623,No,No,Approved,520.80,868,1,n/a
8548882,1174,2020-12-14,Full-Time,159025,707,No,Yes,Approved,2610.24,2719,3,income verified via Plaid
8550701,1398,19/09/2023,Full-Time,26362,746,Yes,Yes,Under Review,2805.12,2922,1,n/a
8550759,1014,2022-03-30,Contract,153208,342,No,Yes,Denied,5787.60,7420,4,Applicant follow-up needed
8551187,0539,2022-11-04,Retired,184491,796,Yes,Yes,Pending,3811.08,4537,2,income verified via Plaid
8551853,1191,2024-04-20,Unemployed,157323,718,No,Yes,Pending,978.12,1254,1,Renewal case.
8553080,0013,2021-12-09,Contract,177111,788,No,No,Approved,2935.80,3495,1,Applicant provided pay stubs.
8555892,1374,2023-10-13,Student,35838,442,No,Yes,Pending,2925.78,3751,2,Referred by agent.
8556239,0774,2022-12-09,Part-Time,146420,667,No,No,Denied,2599.74,3939,5,Referred by agent.
8561918,0856,2020-11-24,Retired,17823,716,No,Yes,Under Review,711.48,847,4,Missing bank statements.
8562347,1232,,Full-Time,27924,N/A,No,Yes,Withdrawn,1713.60,0,3,Referred by agent.
8563660,0477,2020-09-06,Retired,124531,671,No,Yes,Denied,762.96,1156,3,income verified via Plaid
8564488,1471,,Full-Time,38282,760,No,No,Pending,3049.20,4620,3,docs expired
8566781,0892,2022-01-31,Part-Time,102752,642,Yes,Yes,Denied,3170.88,3303,1,N/A
8567922,1616,2022-03-25,Student,45818,446,Yes,No,Approved,3034.80,5058,4,n/a
8568164,0654,2023-03-02,Retired,36120,751,Yes,Yes,Approved,1855.20,3092,1,Co-signer pending review.
8568319,1414,2023-07-13,Self-Employed,52847,791,No,Yes,Approved,1072.68,1277,4,Co-signer pending review.
8568438,1202,19/06/2020,Unemployed,27095,752,No,Yes,Approved,2020.98,2591,4,Applicant provided pay stubs.
8568729,0621,2024-08-19,Part-Time,128137,789,No,No,Approved,3648.00,6080,4,Referred by agent.
8568914,1702,2021-05-08,Self-Employed,54439,714,No,Yes,Approved,1351.80,2253,4,Flagged for manual review.
8570854,0860,2023-12-01,Unemployed,177235,829,No,Yes,Approved,2828.28,3367,3,
8573668,0511,2022-01-06,Full-Time,321634,730,No,No,Approved,3795.66,5751,4,income verified via Plaid
8573676,1197,2020-09-17,Contract,60379,781,No,No,Pending,1520.64,2304,1,Co-signer pending review.
8573803,1072,2020-11-21,Part-Time,40906,763,No,Yes,Withdrawn,599.28,908,1,Applicant provided pay stubs.
8574248,0275,2022-06-17,Part-Time,182341,711,No,Yes,Denied,1108.80,1680,3,Flagged for manual review.
8575381,1096,2022-12-09,Full-Time,61508,645,No,No,Under Review,1976.52,2534,2,income verified via Plaid
8576628,1527,2022-06-17,Part-Time,105850,832,No,Yes,Denied,929.76,0,1,income verified via Plaid
8576705,0177,2020-02-03,Contract,135984,740,Yes,No,Approved,1037.52,1572,3,docs expired
8577184,1527,2024-12-26,Student,7806,614,No,No,Approved,786.72,1192,5,Co-signer pending review.
8578105,0106,2021-04-14,Unemployed,89871,590,Yes,No,Pending,3377.40,4330,1,.
8578892,1147,17/11/2020,Unemployed,209186,647,Yes,Yes,Approved,2218.20,3697,1,income verified via Plaid
8581015,0228,2023-01-14,Full-Time,156941,645,Yes,No,Denied,793.80,1323,1,.
8582130,1519,28/04/2022,Part-Time,122332,848,No,No,Approved,1684.20,2005,1,.
8583143,1183,2023-04-07,Unemployed,9242,768,No,Yes,Approved,1949.64,2954,2,Applicant follow-up needed
8583837,0934,2023-04-20,Full-Time,112164,725,No,No,Approved,1433.64,1838,1,income verified via Plaid
8584748,0866,2022-04-18,Unemployed,131448,481,No,No,Denied,2079.00,2475,5,Co-signer pending review.
8584854,0757,2024-11-27,Retired,170340,815,No,Yes,Pending,1780.20,2967,3,Renewal case.
8589945,1628,2022-05-03,Self-Employed,1599,717,Yes,Yes,Approved,5648.64,5884,5,Applicant follow-up needed
8590717,0993,2024-03-20,Contract,87285,751,No,No,Denied,866.04,1031,4,docs expired
8591886,1603,2021-06-19,Part-Time,237970,689,No,No,Approved,2072.40,3454,5,docs expired
8593772,1453,2024-09-24,Student,247962,333,Yes,Yes,Approved,2337.66,2997,1,.
8596495,1246,,Student,106842,734,No,No,Denied,1504.14,2279,4,docs expired
8599246,0248,2023-01-07,Contract,96076,759,No,No,Approved,792.48,1016,1,Applicant follow-up needed
8599797,1449,2020-02-23,Student,47754,702,Yes,Yes,Denied,1465.80,2443,2,
8600545,0624,2020-03-26,Part-Time,52746,,Yes,No,Approved,3045.90,3905,4,income verified via Plaid
8600688,0691,2022-11-18,Self-Employed,231825,746,No,Yes,Pending,1501.80,0,2,
8600731,1505,16/06/2024,Student,125506,688,No,Yes,Approved,2253.90,3415,3,Referred by agent.
8601147,0425,2023-05-10,Retired,42258,586,No,No,Approved,1254.24,1608,4,income verified via Plaid
8602132,0177,,Part-Time,86720,689,Yes,Yes,Approved,943.20,1572,1,N/A
8604137,0964,2022-03-15,Retired,65278,759,No,No,Approved,3322.80,4260,2,Missing bank statements.
8607232,1036,2021-08-07,Contract,44214,798,No,No,Denied,3145.92,3277,3,Flagged for manual review.
8607715,0994,2022-07-12,Self-Employed,136671,428,Yes,No,Approved,1428.00,1700,1,Applicant follow-up needed
8608201,0701,,Contract,130754,827,No,No,Approved,1118.04,1331,4,n/a
8608692,0610,2024-11-05,Self-Employed,146006,654,Yes,No,Under Review,1817.76,2164,1,.
8609035,0367,,Student,47960,818,No,Yes,Approved,1216.20,2027,5,Co-signer pending review.
8610928,0353,2024-06-08,Full-Time,95154,655,Yes,Yes,Denied,2056.32,2448,4,docs expired
8612758,0385,2022-09-10,Retired,115250,756,Yes,No,Approved,4868.16,5071,5,.
8615048,0657,2020-12-20,Unemployed,245084,716,No,Yes,Under Review,1482.00,1900,5,Flagged for manual review.
8616062,1140,2024-08-20,Unemployed,77232,689,No,No,Approved,2161.38,2771,4,Referred by agent.
8616594,0306,2022-02-07,Part-Time,16069,803,No,No,Approved,2073.24,2658,1,Renewal case.
8618327,1164,2024-04-09,Contract,12842,715,No,No,Approved,2071.80,3453,4,Co-signer pending review.
8619546,0587,2021-01-28,Retired,195592,334,No,No,Withdrawn,3402.00,5670,5,
8621974,1497,2023-12-23,Retired,119168,,No,Yes,Denied,1282.20,2137,4,Referred by agent.
8622308,1065,2021-12-04,Student,585000,,No,No,Pending,1255.32,1902,3,N/A
8622801,0390,2020-03-18,Self-Employed,180473,303,Yes,No,Denied,853.44,1016,5,Renewal case.
8623525,1651,2023-11-30,Unemployed,61076,778,Yes,No,Approved,1968.12,2982,2,Flagged for manual review.
